,bitcoin,ethereum,tether
2021-04-27 06:04:11.254,,36638550845.84552,
2021-04-27 06:04:15.813,52399308487.53543,,
2021-04-27 07:02:36.588,,,111353021028.32681
2021-04-27 07:02:40.808,53683606776.44907,,
2021-04-27 07:05:05.769,,37166256059.54265,
2021-04-27 08:02:19.649,,37245177934.346794,
2021-04-27 08:03:17.081,,,110603767202.0024
2021-04-27 08:06:49.335,55633957613.447266,,
2021-04-27 09:01:14.035,55593658244.45348,,
2021-04-27 09:01:25.284,,37173528307.6857,
2021-04-27 09:05:33.823,,,115768232643.5344
2021-04-27 10:04:36.133,53790827129.12704,,
2021-04-27 10:04:43.649,,,115906286718.95453
2021-04-27 10:05:10.271,,36619852285.56443,
2021-04-27 11:00:12.960,,35893571363.57119,
2021-04-27 11:04:41.386,53072638517.370346,,
2021-04-27 11:06:26.517,,,113962271879.57262
2021-04-27 12:01:23.985,54202664309.16041,,
2021-04-27 12:03:08.321,,35847540131.01196,
2021-04-27 12:06:26.609,,,114287696776.01436
2021-04-27 13:08:20.472,51944691465.27493,,
2021-04-27 13:08:22.504,,,111568032268.67096
2021-04-27 13:08:27.794,,35421409038.301414,
2021-04-27 14:18:40.247,,,110147415946.64145
2021-04-27 14:18:50.473,,35242826313.872116,
2021-04-27 14:19:09.962,52231298134.81755,,
2021-04-27 15:15:48.427,,,114879059948.30379
2021-04-27 15:18:08.730,,38222620544.222206,
2021-04-27 15:18:33.738,54027319022.12315,,
2021-04-27 16:01:23.223,54358378358.550644,,
2021-04-27 16:02:13.710,,,114879059948.30379
2021-04-27 16:04:19.117,,39136606402.8018,
2021-04-27 17:01:08.222,,,115498077536.32387
2021-04-27 17:04:05.360,,38557150963.80027,
2021-04-27 17:04:15.684,53309980594.90366,,
2021-04-27 18:02:17.404,,39122359706.19226,
2021-04-27 18:03:19.058,53564415046.56732,,
2021-04-27 18:03:59.147,,,114422798843.43828
2021-04-27 19:01:03.120,,38987720737.19587,
2021-04-27 19:03:08.526,,,114282369455.65796
2021-04-27 19:03:56.144,52123702332.63609,,
2021-04-27 20:01:39.522,51333610896.01453,,
2021-04-27 20:02:07.919,,38874529181.31943,
2021-04-27 20:04:10.627,,,113899719067.68126
2021-04-27 21:01:02.612,,39175157979.04948,
2021-04-27 21:01:49.859,,,112684313616.90533
2021-04-27 21:03:10.425,50194244609.03987,,
2021-04-27 22:01:24.289,,,111777960886.8261
2021-04-27 22:02:47.905,,38421785464.382,
2021-04-27 22:04:13.064,51045371172.636635,,
2021-04-27 23:00:29.739,,37308770350.43508,
2021-04-27 23:02:54.508,48673285257.97828,,
2021-04-27 23:05:35.671,,,107279026237.99338
2021-04-28 00:01:06.360,48468560013.13787,,
2021-04-28 00:02:51.879,,,106829921912.76149
2021-04-28 00:05:50.769,,37792633594.63468,
2021-04-28 01:06:18.018,48757442277.807175,,
2021-04-28 01:06:46.133,,38434717061.74177,
2021-04-28 01:07:23.362,,,108507862950.0878
2021-04-28 02:01:51.715,,,108223485641.4054
2021-04-28 02:04:33.627,,38855648538.275505,
2021-04-28 02:04:43.600,49219717699.27275,,
2021-04-28 03:02:45.000,,,108495215359.50096
2021-04-28 03:04:07.091,48896490370.16284,,
2021-04-28 03:04:58.208,,38895193637.247765,
2021-04-28 04:02:06.531,48690300844.63632,,
2021-04-28 04:02:55.456,,39046983294.996605,
2021-04-28 04:03:59.609,,,107566455656.93156
2021-04-28 05:01:30.618,,,107580079957.38272
2021-04-28 05:03:09.120,,39153754349.4745,
2021-04-28 05:03:30.884,49862306319.07796,,
2021-04-28 06:01:27.548,50060641334.94286,,
2021-04-28 06:01:29.224,,,107560368691.7451
2021-04-28 06:03:50.671,,39126898255.5181,
2021-04-28 07:04:04.033,,39429979818.27449,
2021-04-28 07:04:05.334,,,107182505273.55878
2021-04-28 07:05:34.439,46673405106.25738,,
2021-04-28 08:02:18.381,,38262354644.30733,
2021-04-28 08:02:28.451,48039879742.132774,,
2021-04-28 08:02:48.632,,,108863361254.18036
2021-04-28 09:00:04.877,47594002319.239456,,
2021-04-28 09:02:58.941,,38073935482.17215,
2021-04-28 09:03:07.242,,,109856774781.85417
2021-04-28 10:03:18.752,,38264717092.69016,
2021-04-28 10:03:25.724,,,109574672979.63702
2021-04-28 10:04:02.295,46490498661.113594,,
2021-04-28 11:04:44.414,,,112872201241.72926
2021-04-28 11:04:49.829,46548829037.378914,,
2021-04-28 11:05:29.862,,38730533550.93969,
2021-04-28 12:02:54.879,47186541418.350136,,
2021-04-28 12:03:07.930,,,114518471680.1005
2021-04-28 12:03:25.528,,40351618699.54179,
2021-04-28 13:06:12.195,,,117869279640.72897
2021-04-28 13:06:46.445,47116767238.59602,,
2021-04-28 13:07:33.333,,41274806256.6269,
2021-04-28 14:01:53.640,,41481746619.647736,
2021-04-28 14:02:11.607,48114555115.20401,,
2021-04-28 14:42:43.532,,,116894361816.08282
2021-04-28 15:00:32.640,,40676884355.64026,
2021-04-28 15:01:27.528,47205725107.60031,,
2021-04-28 15:19:04.887,,,114129209792.93446
2021-04-28 16:01:16.646,,40089268181.50755,
2021-04-28 16:02:41.462,45687611329.46733,,
2021-04-28 16:17:18.711,,,115113094629.26099
2021-04-28 17:01:04.567,,,115113094629.26099
2021-04-28 17:02:15.588,46893571860.279526,,
2021-04-28 17:02:37.580,,40003889274.49869,
2021-04-28 18:00:15.550,45438842572.775826,,
2021-04-28 18:01:32.889,,39928480986.45111,
2021-04-28 18:05:01.387,,,113942413702.87036
2021-04-28 19:02:27.535,,,113906880263.79366
2021-04-28 19:03:21.053,46622510182.694725,,
2021-04-28 19:03:21.508,,40158382686.07444,
2021-04-28 20:01:10.018,46707835522.73948,,
2021-04-28 20:02:28.057,,,114120672041.68933
2021-04-28 20:04:00.503,,40351919854.85955,
2021-04-28 21:00:46.334,,41678842722.04188,
2021-04-28 21:02:48.764,,,115713722109.88861
2021-04-28 21:03:28.879,49259822425.28731,,
2021-04-28 22:00:15.021,,42636974977.41718,
2021-04-28 22:04:26.821,48752064390.447945,,
2021-04-28 22:04:33.535,,,117143531076.3979
2021-04-28 23:00:34.106,,42362327481.25734,
2021-04-28 23:03:50.898,,,119374574770.02155
2021-04-28 23:04:08.136,49204327853.15137,,
2021-04-29 00:01:30.820,48072930663.01449,,
2021-04-29 00:02:41.409,,42878743228.1645,
2021-04-29 00:04:19.558,,,119721365677.91833
2021-04-29 01:05:01.246,,,120223030486.91405
2021-04-29 01:05:28.938,48561311758.109764,,
2021-04-29 01:05:32.480,,42026954716.2704,
2021-04-29 02:03:27.576,,42046295361.20989,
2021-04-29 02:03:30.065,47467925321.473694,,
2021-04-29 02:03:38.258,,,118399105918.55112
2021-04-29 03:00:44.215,,,119175142821.65773
2021-04-29 03:02:56.478,,40781219962.76504,
2021-04-29 03:03:07.089,46972209364.603676,,
2021-04-29 04:00:00.973,,40601763921.04514,
2021-04-29 04:03:37.872,,,118451412170.18394
2021-04-29 04:04:07.187,47205944112.30855,,
2021-04-29 05:02:02.560,47120914064.774216,,
2021-04-29 05:03:55.671,,,116219888687.04294
2021-04-29 05:04:31.026,,40691740187.020035,
2021-04-29 06:00:55.357,47305883533.8912,,
2021-04-29 06:01:20.139,,40950956842.73061,
2021-04-29 06:04:18.931,,,117516860027.00934
2021-04-29 07:03:29.563,45656651484.701164,,
2021-04-29 07:04:00.336,,,117142938792.15155
2021-04-29 07:04:15.866,,40333609546.36703,
2021-04-29 08:03:06.072,,,112619946160.42259
2021-04-29 08:03:32.386,,39262778456.94537,
2021-04-29 08:04:28.853,45178016265.722015,,
2021-04-29 09:03:28.786,45149997405.13198,,
2021-04-29 09:04:07.588,,,111267450474.6489
2021-04-29 09:04:41.264,,40003485793.03418,
2021-04-29 10:00:25.326,,,110426844318.71677
2021-04-29 10:02:55.140,,41179063400.43346,
2021-04-29 10:04:20.323,46179250467.95939,,
2021-04-29 11:00:06.599,,40726983822.59946,
2021-04-29 11:01:42.620,46123735196.188416,,
2021-04-29 11:02:11.847,,,111427254597.58582
2021-04-29 12:02:07.948,45854138273.42405,,
2021-04-29 12:03:26.760,,,110680234049.75217
2021-04-29 12:04:52.882,,39842587012.500755,
2021-04-29 13:03:56.007,,39831585391.19018,
2021-04-29 13:04:19.725,,,109050544243.63957
2021-04-29 13:04:57.036,46308206366.458,,
2021-04-29 14:00:43.262,47910915901.6743,,
2021-04-29 14:03:08.192,,40175178323.658226,
2021-04-29 14:03:20.224,,,109364060343.50806
2021-04-29 15:02:39.148,,,109210890728.76564
2021-04-29 15:04:08.013,46930614107.5631,,
2021-04-29 15:04:11.707,,40169769433.3306,
2021-04-29 16:02:18.838,,,108546013681.46307
2021-04-29 16:02:29.302,48273472744.27623,,
2021-04-29 16:02:42.225,,40008593378.57277,
2021-04-29 17:02:11.980,,,108197302610.15633
2021-04-29 17:05:32.559,47775468543.66393,,
2021-04-29 17:05:33.107,,39204807303.390205,
2021-04-29 18:01:46.364,,40152585096.22566,
2021-04-29 18:02:09.645,,,106522486797.76794
2021-04-29 18:03:03.759,47941484717.27858,,
2021-04-29 19:01:29.788,49856278758.93295,,
2021-04-29 19:01:42.555,,40415277485.3976,
2021-04-29 19:02:34.889,,,108494295302.74663
2021-04-29 20:04:03.780,48908029872.16425,,
2021-04-29 20:04:18.553,,39529105479.09874,
2021-04-29 20:05:09.666,,,110525846326.09967
2021-04-29 21:01:39.589,,,109327791121.64828
2021-04-29 21:02:21.299,47040622471.64246,,
2021-04-29 21:02:30.419,,38557942844.52743,
2021-04-29 22:00:57.798,,39151212501.68997,
2021-04-29 22:03:32.726,,,107674096112.53801
2021-04-29 22:05:07.556,47627400855.401955,,
2021-04-29 23:00:53.711,,,107485992619.43683
2021-04-29 23:02:27.901,,39401418324.00809,
2021-04-29 23:02:45.156,46968639356.50815,,
2021-04-30 00:03:20.124,46958036373.360306,,
2021-04-30 00:03:46.408,,38536865198.32878,
2021-04-30 00:05:37.640,,,107818897971.99747
2021-04-30 01:07:36.120,,38723670163.406,
2021-04-30 01:17:24.315,,,107589233392.14088
2021-04-30 01:17:27.754,48433838360.63742,,
2021-04-30 02:01:24.784,,38160703930.41452,
2021-04-30 02:02:38.408,,,107589233392.14088
2021-04-30 02:02:56.757,47835717025.48171,,
2021-04-30 03:03:03.501,,38117555219.09586,
2021-04-30 03:04:05.359,,,108666562505.30626
2021-04-30 03:05:12.659,48137366663.953125,,
2021-04-30 04:02:10.833,48860059621.136375,,
2021-04-30 04:04:13.288,,,108755662567.84703
2021-04-30 04:04:23.733,,38039012258.00282,
2021-04-30 05:02:57.105,,,107335605757.43422
2021-04-30 05:03:13.541,49183120949.421,,
2021-04-30 05:03:13.980,,38077594546.6305,
2021-04-30 06:02:19.403,50726828913.4237,,
2021-04-30 06:02:46.401,,,108034190882.6754
2021-04-30 06:04:56.524,,38714039351.99649,
2021-04-30 07:01:22.221,,38529634181.413506,
2021-04-30 07:01:39.665,50576426607.29003,,
2021-04-30 07:04:17.903,,,109429355093.08067
2021-04-30 08:00:51.119,,38163930424.023094,
2021-04-30 08:03:10.038,49150137186.639336,,
2021-04-30 08:04:45.346,,,109434758200.59782
2021-04-30 09:00:52.828,,38401447232.03421,
2021-04-30 09:02:04.846,,,108680258891.63062
2021-04-30 09:02:30.971,48953839048.539024,,
2021-04-30 10:01:20.670,,,108589713882.04608
2021-04-30 10:01:40.741,48499597862.29442,,
2021-04-30 10:02:28.994,,37612028683.8467,
2021-04-30 11:01:38.256,48216979702.49818,,
2021-04-30 11:02:39.798,,,106867015335.46985
2021-04-30 11:03:47.268,,37109409728.21699,
2021-04-30 12:05:58.315,48169113920.785835,,
2021-04-30 12:06:13.009,,36873255196.2217,
2021-04-30 12:07:01.177,,,107241267228.76323
2021-04-30 13:12:47.860,49494432940.40602,,
2021-04-30 13:13:00.837,,,105862889493.42467
2021-04-30 13:13:18.842,,37062889721.59564,
2021-04-30 14:11:31.243,50861974407.323006,,
2021-04-30 14:12:11.077,,,109696489626.06268
2021-04-30 14:12:40.392,,37254263555.780624,
2021-04-30 15:05:34.449,,,112510073426.19142
2021-04-30 15:06:23.928,52655126870.030106,,
2021-04-30 15:06:24.307,,38037928911.43081,
2021-04-30 16:01:17.652,,37639878742.16343,
2021-04-30 16:02:03.529,54975744074.30964,,
2021-04-30 16:02:42.501,,,112736693877.77696
2021-04-30 17:00:29.531,,37560112860.88322,
2021-04-30 17:02:08.366,,,111897305094.2622
2021-04-30 17:02:46.300,55763957194.84143,,
2021-04-30 18:01:13.721,55204507381.77809,,
2021-04-30 18:01:53.798,,,109564032514.93437
2021-04-30 18:03:52.962,,36801844717.11778,
2021-04-30 19:01:54.047,,,108099739974.08829
2021-04-30 19:02:11.208,54867836820.31083,,
2021-04-30 19:02:16.546,,36342224387.95662,
2021-04-30 20:02:23.963,52822597468.87112,,
2021-04-30 20:02:25.216,,35594202425.601685,
2021-04-30 20:04:44.078,,,108287205631.21112
2021-04-30 21:00:03.973,,35467019868.79127,
2021-04-30 21:04:44.889,,,107776487399.159
2021-04-30 21:04:45.093,53709821431.49707,,
2021-04-30 22:02:25.057,,35265223758.709625,
2021-04-30 22:02:42.215,,,107370186214.47614
2021-04-30 22:02:59.553,52280611845.377686,,
2021-04-30 23:03:27.701,,,109944534478.88556
2021-04-30 23:04:15.506,54280818560.85222,,
2021-04-30 23:04:47.070,,35045757783.31796,
2021-05-01 00:02:38.295,,35477884578.62226,
2021-05-01 00:04:32.780,,,110625638109.90012
2021-05-01 00:04:46.173,53879045974.4321,,
2021-05-01 01:04:19.535,,,111678688841.3323
2021-05-01 01:05:27.726,,35258264464.19651,
2021-05-01 01:06:13.563,54118504329.95929,,
2021-05-01 02:01:24.872,,35641411087.80363,
2021-05-01 02:02:46.667,,,111037202705.9715
2021-05-01 02:03:58.487,57000226233.87847,,
2021-05-01 03:02:09.702,,,110970178795.44029
2021-05-01 03:03:48.947,57027248214.740875,,
2021-05-01 03:04:07.363,,37146923852.022385,
2021-05-01 04:02:45.295,54925452727.02394,,
2021-05-01 04:02:47.790,,,114438747661.91878
2021-05-01 04:04:49.158,,37452182187.42886,
2021-05-01 05:01:08.397,55907447196.170494,,
2021-05-01 05:03:35.804,,37301400016.78334,
2021-05-01 05:04:30.353,,,114351358435.9237
2021-05-01 06:05:24.129,54214971450.96239,,
2021-05-01 06:05:31.330,,,114316444442.31035
2021-05-01 06:05:33.662,,37634189012.50376,
2021-05-01 07:00:31.063,,,113636198751.95117
2021-05-01 07:00:46.100,,37679339858.07473,
2021-05-01 07:03:29.763,55452034433.065475,,
2021-05-01 08:02:18.763,54923430379.53748,,
2021-05-01 08:04:45.903,,,110308729901.04956
2021-05-01 08:05:19.948,,37476203118.30425,
2021-05-01 09:00:37.871,,,109887472239.48277
2021-05-01 09:03:01.316,53073206725.69376,,
2021-05-01 09:05:42.360,,37478583468.28286,
2021-05-01 10:00:58.474,,,109517237566.20659
2021-05-01 10:01:48.779,54569322567.829506,,
2021-05-01 10:04:36.703,,37832825781.36397,
2021-05-01 11:01:11.782,,,110771964678.67491
2021-05-01 11:03:22.273,52858460379.63111,,
2021-05-01 11:04:57.545,,37817895071.31048,
2021-05-01 12:02:12.982,54462840431.58388,,
2021-05-01 12:02:25.984,,,110830122189.40889
2021-05-01 12:04:49.639,,37775315517.885345,
2021-05-01 13:11:17.857,,,109708429713.81815
2021-05-01 13:11:56.639,51995375396.7797,,
2021-05-01 13:12:13.744,,36628977178.59246,
2021-05-01 14:13:49.506,,,109379637304.22379
2021-05-01 14:14:01.036,50485588444.72096,,
2021-05-01 14:14:06.036,,36205479788.1237,
2021-05-01 15:01:10.060,49310025243.48587,,
2021-05-01 15:02:40.766,,35647703962.42014,
2021-05-01 15:02:50.686,,,109379637304.22379
2021-05-01 16:02:35.232,46386307575.847824,,
2021-05-01 16:03:29.678,,34620185879.921906,
2021-05-01 16:03:31.229,,,105780939559.99352
2021-05-01 17:01:14.613,46452510883.26561,,
2021-05-01 17:01:20.274,,,104487694818.61458
2021-05-01 17:03:45.806,,35111279283.88402,
2021-05-01 18:02:15.606,,36002146981.47488,
2021-05-01 18:02:20.211,45870775908.32455,,
2021-05-01 18:04:08.955,,,104717029611.68063
2021-05-01 19:00:35.834,,36547501112.64064,
2021-05-01 19:01:57.715,,,104613677176.84592
2021-05-01 19:03:38.506,44428759315.87946,,
2021-05-01 20:01:30.798,,36704987301.288246,
2021-05-01 20:02:30.001,44896030232.83112,,
2021-05-01 20:04:57.797,,,104002411948.13773
2021-05-01 21:02:57.105,44614816538.770836,,
2021-05-01 21:04:24.670,,,104483644620.84496
2021-05-01 21:05:27.120,,36921486957.830376,
2021-05-01 22:00:33.650,,36889343606.70013,
2021-05-01 22:04:21.086,,,104823622020.9595
2021-05-01 22:04:38.345,44466126340.48138,,
2021-05-01 23:00:43.057,,36643208369.092545,
2021-05-01 23:01:39.086,,,104672355366.36736
2021-05-01 23:01:55.930,44448893387.10808,,
2021-05-02 00:04:37.906,,,106206655273.63322
2021-05-02 00:04:56.601,43967070045.82312,,
2021-05-02 00:05:21.870,,36719675811.79499,
2021-05-02 01:03:59.782,,,107093878322.87206
2021-05-02 01:04:59.532,42694865049.32772,,
2021-05-02 01:05:02.975,,37380197980.85181,
2021-05-02 02:02:34.206,,,106588741930.77873
2021-05-02 02:02:59.032,,36892008049.508865,
2021-05-02 02:03:12.275,42012799186.44874,,
2021-05-02 03:02:14.949,,36526495079.11598,
2021-05-02 03:02:36.480,41363043937.006714,,
2021-05-02 03:03:27.647,,,106524133244.37378
2021-05-02 04:02:44.540,,,105285222369.38403
2021-05-02 04:03:31.160,42316373972.01469,,
2021-05-02 04:03:38.481,,36398795630.306725,
2021-05-02 05:02:34.041,,,105496862283.48785
2021-05-02 05:03:33.963,,37653756542.87748,
2021-05-02 05:04:31.048,43512338194.31617,,
2021-05-02 06:02:01.079,,36838472481.29301,
2021-05-02 06:03:47.683,42306458676.15688,,
2021-05-02 06:04:28.393,,,109375502967.1372
2021-05-02 07:01:58.633,,37360384291.58341,
2021-05-02 07:02:26.038,42149278402.92279,,
2021-05-02 07:02:47.982,,,109096938912.43036
2021-05-02 08:02:07.761,,,109038153770.15514
2021-05-02 08:02:31.724,42074180758.423,,
2021-05-02 08:03:04.730,,37458400488.117935,
2021-05-02 09:00:30.783,,36857779322.50486,
2021-05-02 09:01:32.481,,,110270698493.65544
2021-05-02 09:01:43.663,42056431219.52263,,
2021-05-02 10:02:37.824,41805313732.30377,,
2021-05-02 10:04:06.434,,,109550460792.79228
2021-05-02 10:04:34.411,,37455559031.4349,
2021-05-02 11:03:08.442,,38291763675.823166,
2021-05-02 11:03:50.013,43479151080.87398,,
2021-05-02 11:04:19.544,,,109111494340.26646
2021-05-02 12:04:04.620,,,110495685918.7581
2021-05-02 12:05:07.351,43546770232.032166,,
2021-05-02 12:05:08.885,,38489676925.49886,
2021-05-02 13:04:20.405,,,111461267158.73566
2021-05-02 13:09:06.179,42326215975.16327,,
2021-05-02 13:09:22.007,,38186195774.368286,
2021-05-02 14:10:45.185,,,108767968857.69386
2021-05-02 14:16:21.704,,37347210144.96755,
2021-05-02 14:16:34.665,42037808109.92188,,
2021-05-02 15:00:35.951,41897312311.184105,,
2021-05-02 15:01:17.079,,,108767968857.69386
2021-05-02 15:03:41.335,,37051421269.80698,
2021-05-02 16:01:37.611,40904948081.07437,,
2021-05-02 16:04:11.504,,37077912350.67204,
2021-05-02 16:04:15.948,,,107978382823.38501
2021-05-02 17:01:22.600,39928787414.48823,,
2021-05-02 17:02:15.462,,36866035176.04632,
2021-05-02 17:02:28.446,,,106668387797.91693
2021-05-02 18:01:26.998,,,105292040646.42955
2021-05-02 18:02:18.058,39434714665.00648,,
2021-05-02 18:04:05.234,,35975777359.75386,
2021-05-02 19:00:33.753,,36136824871.82029,
2021-05-02 19:02:20.738,,,104799541058.71239
2021-05-02 19:02:42.780,39591008239.255936,,
2021-05-02 20:00:20.694,,36426389954.30548,
2021-05-02 20:02:28.929,,,104781215457.44284
2021-05-02 20:04:49.254,39461728806.45535,,
2021-05-02 21:00:17.194,,36418143366.471855,
2021-05-02 21:01:05.192,,,105621601709.38667
2021-05-02 21:04:01.121,39289665494.563,,
2021-05-02 22:01:38.255,39277869038.50495,,
2021-05-02 22:01:58.370,,,104469044245.12523
2021-05-02 22:04:15.088,,36357626576.762535,
2021-05-02 23:02:57.053,,,102707274123.86484
2021-05-02 23:04:24.825,39226881824.270805,,
2021-05-02 23:04:35.212,,36201488712.104004,
2021-05-03 00:00:41.813,39072664393.929405,,
2021-05-03 00:03:38.349,,,102052657221.7923
2021-05-03 00:06:48.627,,35621008482.30482,
2021-05-03 01:07:16.487,,,103106850972.88824
2021-05-03 01:07:16.904,,37246886526.44748,
2021-05-03 01:07:23.983,40324240487.167786,,
2021-05-03 02:04:14.870,,,102910257051.92119
2021-05-03 02:04:18.313,,38159334776.73495,
2021-05-03 02:04:21.684,41110575494.16115,,
2021-05-03 03:00:53.945,,,105066649202.37065
2021-05-03 03:03:41.946,41824790405.29754,,
2021-05-03 03:04:24.191,,38588346078.9484,
2021-05-03 04:02:35.422,,,107165425189.45573
2021-05-03 04:02:36.826,,39456133820.87761,
2021-05-03 04:02:55.911,41534588168.98239,,
2021-05-03 05:02:15.491,,,102588427480.16368
2021-05-03 05:02:41.074,,39000946045.89188,
2021-05-03 05:02:52.637,40303243660.39967,,
2021-05-03 06:01:04.186,40829946378.95809,,
2021-05-03 06:02:15.624,,40043195379.94874,
2021-05-03 06:03:05.525,,,100516035161.33678
2021-05-03 07:02:15.128,,39495765898.7084,
2021-05-03 07:03:58.841,,,100805756794.50798
2021-05-03 07:05:01.093,40793213677.36529,,
2021-05-03 08:01:34.576,,41787885272.45361,
2021-05-03 08:01:37.725,,,99939350005.51654
2021-05-03 08:05:32.779,42595138759.24017,,
2021-05-03 09:02:12.444,,,102520203828.43962
2021-05-03 09:04:35.592,43467444090.95521,,
2021-05-03 09:04:45.046,,43490360162.31494,
2021-05-03 10:02:57.635,,,103651174753.99808
2021-05-03 10:04:15.750,43579639773.84541,,
2021-05-03 10:04:41.456,,44384435273.775,
2021-05-03 11:07:17.950,,,105011029312.8453
2021-05-03 11:10:22.370,43648486284.5999,,
2021-05-03 11:11:06.825,,44791275457.449196,
2021-05-03 12:00:32.206,,,105099469661.47704
2021-05-03 12:02:55.412,,44187809658.78704,
2021-05-03 12:03:20.694,44543866916.86452,,
2021-05-03 13:06:31.544,,,107661496476.55905
2021-05-03 13:07:17.679,,45510707166.2377,
2021-05-03 13:07:40.306,44668711892.60056,,
2021-05-03 14:03:15.373,,45817267283.288315,
2021-05-03 14:03:26.941,46326985172.75651,,
2021-05-03 14:04:35.822,,,107446483858.18953
2021-05-03 15:00:54.754,,,109321116888.10161
2021-05-03 15:03:14.505,47997464752.552345,,
2021-05-03 15:03:29.386,,46664308998.91394,
2021-05-03 16:00:02.761,,47870356703.86337,
2021-05-03 16:01:59.807,,,112918565574.54736
2021-05-03 16:04:40.082,47547991814.758606,,
2021-05-03 17:03:22.662,,,113763391617.28221
2021-05-03 17:04:50.891,48443552427.86256,,
2021-05-03 17:05:05.153,,51630792795.24965,
2021-05-03 18:02:19.661,,,116971756402.12431
2021-05-03 18:03:08.723,,54273092898.353455,
2021-05-03 18:04:13.813,49830957563.045135,,
2021-05-03 19:03:02.074,,,120313315560.9617
2021-05-03 19:04:30.206,,56296259600.613945,
2021-05-03 19:04:44.092,50542338064.434845,,
2021-05-03 20:01:06.453,,,121727533818.94627
2021-05-03 20:02:05.795,50738755945.35003,,
2021-05-03 20:04:41.302,,57019591479.777145,
2021-05-03 21:02:59.991,,,122480063195.2079
2021-05-03 21:03:50.121,,57978041422.52829,
2021-05-03 21:03:59.657,52543543546.953606,,
2021-05-03 22:02:12.390,53314432876.7148,,
2021-05-03 22:02:22.760,,,124541568961.75253
2021-05-03 22:06:20.947,,59420306338.65713,
2021-05-03 23:00:27.589,53105300284.62565,,
2021-05-03 23:03:08.002,,61252002570.531494,
2021-05-03 23:04:44.696,,,127550012144.21196
2021-05-04 00:05:01.180,,,129964701804.95116
2021-05-04 00:05:49.734,,64342043461.50028,
2021-05-04 00:06:49.376,54016897184.55808,,
2021-05-04 01:04:40.655,55888662607.79735,,
2021-05-04 01:04:42.170,,,133266939775.23744
2021-05-04 01:04:47.001,,65770937170.69449,
2021-05-04 02:02:46.830,,,136692332254.3716
2021-05-04 02:02:56.375,57525043989.942116,,
2021-05-04 02:02:59.299,,68271106468.085014,
2021-05-04 03:02:46.507,59128772989.615425,,
2021-05-04 03:04:28.444,,,143482021670.49863
2021-05-04 03:07:42.512,,68221107831.11321,
2021-05-04 04:04:24.668,,,144332091566.28577
2021-05-04 04:04:32.298,58166795722.11685,,
2021-05-04 04:05:49.647,,68833580079.34918,
2021-05-04 05:04:22.262,59287340247.15683,,
2021-05-04 05:04:31.242,,71656031343.77748,
2021-05-04 05:04:46.832,,,145103157071.1648
2021-05-04 06:04:27.359,,72687314276.59705,
2021-05-04 06:05:02.843,61546067108.426796,,
2021-05-04 06:05:09.316,,,150663036579.17004
2021-05-04 07:04:34.629,60349130536.65889,,
2021-05-04 07:04:55.164,,72790770425.57558,
2021-05-04 07:05:07.694,,,151785304161.77975
2021-05-04 08:04:10.214,,71604815459.52658,
2021-05-04 08:04:33.551,,,155095329710.3803
2021-05-04 08:04:59.332,59224059009.15166,,
2021-05-04 09:01:00.937,,,151751213414.06464
2021-05-04 09:03:13.641,,70496004669.59698,
2021-05-04 09:08:25.691,59523226162.81009,,
2021-05-04 10:00:47.645,,,154157116295.12198
2021-05-04 10:02:29.302,60348801875.58234,,
2021-05-04 10:02:31.140,,71213008351.04373,
2021-05-04 11:03:50.565,61491190323.7528,,
2021-05-04 11:04:04.338,,,159491096108.02243
2021-05-04 11:04:34.843,,73202102076.073,
2021-05-04 12:00:25.859,,75438086213.53033,
2021-05-04 12:00:57.401,61706785750.789665,,
2021-05-04 12:01:54.728,,,161231629381.1153
2021-05-04 13:01:17.966,,77267521516.69104,
2021-05-04 13:01:30.925,,,163204709156.70053
2021-05-04 13:01:31.586,64851525855.10307,,
2021-05-04 14:06:46.909,,79068943406.28075,
2021-05-04 14:06:54.522,,,174122819880.36887
2021-05-04 14:07:06.240,63922813617.196205,,
2021-05-04 15:26:29.387,,,179607696591.19992
2021-05-04 15:27:35.713,,78881573639.11635,
2021-05-04 15:27:37.553,67250818714.05027,,
2021-05-04 16:01:51.303,69604261266.96521,,
2021-05-04 16:02:14.404,,81488493746.61221,
2021-05-04 16:04:29.705,,,179607696591.19992
2021-05-04 17:03:29.248,,,181889649837.53268
2021-05-04 17:04:11.346,68880931996.27423,,
2021-05-04 17:04:22.951,,81630811726.05623,
2021-05-04 18:00:36.261,70552782884.21268,,
2021-05-04 18:03:38.058,,,192020245763.11032
2021-05-04 18:04:58.173,,83195616744.89847,
2021-05-04 19:01:57.683,,84560468312.29454,
2021-05-04 19:02:29.820,,,195968487380.73242
2021-05-04 19:05:17.828,73144187019.37758,,
2021-05-04 20:01:35.178,71897022834.04578,,
2021-05-04 20:01:51.429,,,198731870871.81253
2021-05-04 20:02:27.888,,80186245771.18727,
2021-05-04 21:00:38.168,73447683985.87405,,
2021-05-04 21:01:50.354,,83878661316.71942,
2021-05-04 21:04:06.678,,,200439494613.8336
2021-05-04 22:01:23.552,,,200298786260.551
2021-05-04 22:01:59.217,,82130958064.23288,
2021-05-04 22:02:51.368,71323357905.78249,,
2021-05-04 23:00:42.225,72226503592.38145,,
2021-05-04 23:02:00.366,,81124871786.20503,
2021-05-04 23:02:00.370,,,197768396790.34686
2021-05-05 00:00:08.276,,,198861996899.27676
2021-05-05 00:03:28.233,71296763919.13268,,
