,bitcoin,ethereum,tether
2021-06-10 00:12:11.134,,304019289691.66003,
2021-06-10 00:13:48.421,701611941276.9109,,
2021-06-10 01:12:18.860,,,62880779025.94418
2021-06-10 01:17:01.842,697164264760.7002,,
2021-06-10 01:19:10.302,,301670919048.39575,
2021-06-10 02:23:43.849,692158157948.3641,,
2021-06-10 02:24:37.031,,,62878389829.112045
2021-06-10 02:28:37.908,,299677561511.81116,
2021-06-10 03:06:36.893,696339655282.5431,,
2021-06-10 03:06:41.379,,300088993291.808,
2021-06-10 03:06:43.023,,,62910556916.016014
2021-06-10 04:08:05.727,,298388820977.55774,
2021-06-10 04:13:36.546,,,62776994766.93268
2021-06-10 04:17:00.297,695156987608.4792,,
2021-06-10 05:22:05.034,,,62776994766.93268
2021-06-10 05:23:46.702,,297996357812.00366,
2021-06-10 05:24:08.692,693196101159.1614,,
2021-06-10 06:10:39.652,689530983033.194,,
2021-06-10 06:13:00.405,,295263356229.4077,
2021-06-10 06:13:08.267,,,62946535125.013374
2021-06-10 07:05:48.644,690387547321.2194,,
2021-06-10 07:05:57.094,,,62946535125.013374
2021-06-10 07:09:43.997,,295828957778.2616,
2021-06-10 08:20:54.033,691126532678.3986,,
2021-06-10 08:27:19.259,,296561708452.09766,
2021-06-10 08:29:22.794,,,62940188797.73121
2021-06-10 09:02:48.785,682406011013.182,,
2021-06-10 09:10:08.971,,292496932822.965,
2021-06-10 09:16:40.260,,,62725736748.66402
2021-06-10 10:04:44.501,,297931180301.7952,
2021-06-10 10:15:15.487,,,62725736748.66402
2021-06-10 10:21:20.007,719503791247.7745,,
2021-06-10 11:02:36.426,719141874174.8523,,
2021-06-10 11:12:06.519,,300583999066.74207,
2021-06-10 11:12:12.753,,,62860810720.64
2021-06-10 12:02:27.025,,,62860810720.64
2021-06-10 12:09:25.307,710304526685.6201,,
2021-06-10 12:14:20.666,,299333719841.3197,
2021-06-10 13:11:28.531,,,62916899309.25533
2021-06-10 13:13:57.810,713000253560.2971,,
2021-06-10 13:15:47.186,,298321336414.28394,
2021-06-10 14:00:55.538,,,62916899309.25533
2021-06-10 14:03:23.352,,296298075846.8136,
2021-06-10 14:06:20.969,708973148283.4487,,
2021-06-10 15:00:35.461,,292996210909.87445,
2021-06-10 15:07:11.638,695011311142.7035,,
2021-06-10 15:19:39.562,,,63331930787.354614
2021-06-10 16:03:49.200,689741125131.6437,,
2021-06-10 16:04:46.580,,,63331930787.354614
2021-06-10 16:06:04.927,,291403602115.94183,
2021-06-10 17:14:23.023,689902574439.3549,,
2021-06-10 17:14:43.596,,,62731725941.13954
2021-06-10 17:15:47.001,,288378827803.81903,
2021-06-10 18:17:07.439,684536244897.8741,,
2021-06-10 18:17:43.776,,,62695620841.030594
2021-06-10 18:22:13.109,,287708563616.2746,
2021-06-10 19:02:03.597,,286721316476.88873,
2021-06-10 19:05:42.981,686235805431.0562,,
2021-06-10 19:10:54.258,,,62661991993.89875
2021-06-10 20:01:22.196,,287610714894.2147,
2021-06-10 20:04:02.951,690338301735.6682,,
2021-06-10 20:11:24.781,,,62661991993.89875
2021-06-10 21:05:07.453,,,62661991993.89875
2021-06-10 21:07:51.202,,287855448931.42474,
2021-06-10 21:09:46.122,681730701931.0957,,
2021-06-10 22:14:18.280,,288531285680.8497,
2021-06-10 22:17:35.870,686789991746.5206,,
2021-06-10 22:18:53.712,,,62804487758.59404
2021-06-10 23:05:30.716,,,62804487758.59404
2021-06-10 23:09:16.457,,289459400376.76025,
2021-06-10 23:21:10.793,689981738390.3478,,
2021-06-11 00:15:07.698,,287348622872.10474,
2021-06-11 00:23:48.028,692934296564.8152,,
2021-06-11 00:23:57.960,,,63020272157.96236
2021-06-11 01:03:31.944,,,63020272157.96236
2021-06-11 01:13:23.998,,283135080960.5188,
2021-06-11 01:17:11.222,682603741003.0712,,
2021-06-11 02:07:52.365,682466903788.4388,,
2021-06-11 02:08:50.174,,,62691802094.571754
2021-06-11 02:22:00.104,,281659999429.60626,
2021-06-11 03:07:17.108,,283322969445.8484,
2021-06-11 03:09:01.186,681349507861.3112,,
2021-06-11 03:21:35.999,,,62994608345.86506
2021-06-11 04:01:32.299,,286255862607.74225,
2021-06-11 04:03:22.257,688712201552.4834,,
2021-06-11 04:09:21.338,,,62994608345.86506
2021-06-11 05:11:52.336,693317915885.2246,,
2021-06-11 05:13:55.847,,288322831666.16705,
2021-06-11 05:15:16.353,,,62848981266.84132
2021-06-11 06:14:54.556,,,62894374697.71826
2021-06-11 06:16:40.793,691383036681.0658,,
2021-06-11 06:17:08.834,,286129712926.55927,
2021-06-11 07:06:57.993,,283602219043.9873,
2021-06-11 07:07:27.811,687703194975.9451,,
2021-06-11 07:07:36.238,,,62894374697.71826
2021-06-11 08:02:20.419,697873339975.2264,,
2021-06-11 08:02:28.569,,286075971133.51715,
2021-06-11 08:09:51.360,,,62687481495.83394
2021-06-11 09:02:02.694,696308302857.9497,,
2021-06-11 09:05:09.257,,285877839994.0052,
2021-06-11 09:19:22.055,,,62810404810.515144
2021-06-11 10:00:45.553,,,62810404810.515144
2021-06-11 10:09:10.698,698097349615.3473,,
2021-06-11 10:28:03.793,,288445148129.5744,
2021-06-11 11:19:35.557,,,63094964120.57397
2021-06-11 11:21:30.636,704771289767.9277,,
2021-06-11 11:23:51.888,,288324697477.0075,
2021-06-11 12:08:50.199,,287346029572.6394,
2021-06-11 12:11:13.400,700446062167.9758,,
2021-06-11 12:16:11.411,,,62974061915.752174
2021-06-11 13:00:46.288,,,62974061915.752174
2021-06-11 13:04:48.503,,286499361786.1952,
2021-06-11 13:08:58.668,701996569024.8169,,
2021-06-11 14:11:49.740,,,62884269231.60537
2021-06-11 14:12:55.787,,288197387890.6525,
2021-06-11 14:14:54.020,702384064599.7373,,
2021-06-11 15:04:28.106,,,62884269231.60537
2021-06-11 15:04:28.622,699464030563.2552,,
2021-06-11 15:04:30.330,,286172540195.50183,
2021-06-11 16:02:16.122,693075106058.7723,,
2021-06-11 16:07:09.430,,282075975027.30023,
2021-06-11 16:13:22.968,,,63037873562.54468
2021-06-11 17:02:08.788,687100196578.2783,,
2021-06-11 17:04:04.072,,280513023337.9909,
2021-06-11 17:12:23.868,,,62840027150.47965
2021-06-11 18:00:59.059,,279937608071.38135,
2021-06-11 18:04:18.742,693708990407.1113,,
2021-06-11 18:04:19.232,,,62840027150.47965
2021-06-11 19:04:08.226,,279170189897.4065,
2021-06-11 19:05:43.643,694917053842.1631,,
2021-06-11 19:14:37.364,,,62876069753.74235
2021-06-11 20:05:54.933,,,63268499043.23946
2021-06-11 20:09:12.889,,279491048433.4117,
2021-06-11 20:15:45.388,698626026714.9199,,
2021-06-11 21:07:27.902,701566388997.784,,
2021-06-11 21:11:53.298,,,62680225704.19353
2021-06-11 21:15:55.399,,277674144496.97546,
2021-06-11 22:06:50.595,,,62680225704.19353
2021-06-11 22:07:27.865,692228347331.8179,,
2021-06-11 22:16:24.041,,273419036180.35645,
2021-06-11 23:06:00.632,,275495834022.36743,
2021-06-11 23:07:48.781,,,62789322133.1932
2021-06-11 23:10:38.702,699822347308.555,,
2021-06-12 00:07:28.257,,,62816584250.42585
2021-06-12 00:07:46.914,,274079683651.45905,
2021-06-12 00:22:27.780,697809984410.6323,,
2021-06-12 01:09:37.931,,,62728575260.51001
2021-06-12 01:13:54.029,695500169005.4792,,
2021-06-12 01:14:11.404,,272364470352.2485,
2021-06-12 02:03:43.062,,268048465869.413,
2021-06-12 02:06:09.201,681429224516.976,,
2021-06-12 02:17:25.398,,,62726938163.2872
2021-06-12 03:02:10.352,,,62726938163.2872
2021-06-12 03:03:43.776,,265812612901.57474,
2021-06-12 03:04:13.356,673081507011.5266,,
2021-06-12 04:05:14.403,666563524825.9537,,
2021-06-12 04:07:19.523,,,62988089611.69335
2021-06-12 04:07:54.574,,266409990976.31015,
2021-06-12 05:01:45.298,,,63120886363.1425
2021-06-12 05:04:51.413,662986204827.2417,,
2021-06-12 05:16:30.255,,266938119848.07892,
2021-06-12 06:08:41.413,,265580063535.41605,
2021-06-12 06:13:23.127,660300749603.1643,,
2021-06-12 06:17:03.421,,,62908376756.25666
2021-06-12 07:00:48.877,,,62908376756.25666
2021-06-12 07:03:13.777,662282818400.147,,
2021-06-12 07:03:23.670,,267328038229.7686,
2021-06-12 08:07:47.994,,270153919208.98447,
2021-06-12 08:07:48.428,,,63028105252.23674
2021-06-12 08:08:11.547,663984261560.4324,,
2021-06-12 09:25:37.422,661829647489.2422,,
2021-06-12 09:31:38.671,,270194230165.22147,
2021-06-12 09:32:36.688,,,62806976369.28309
2021-06-12 10:02:48.778,,,62806976369.28309
2021-06-12 10:02:51.405,,269607803130.83847,
2021-06-12 10:02:51.984,660012208268.9293,,
2021-06-12 11:02:46.164,676534561200.7705,,
2021-06-12 11:03:00.387,,275182778497.7057,
2021-06-12 11:04:33.731,,,62823158815.60417
2021-06-12 12:02:08.681,,,62708171042.35926
2021-06-12 12:02:20.961,,277087207486.83075,
2021-06-12 12:04:00.622,668255652012.7135,,
2021-06-12 13:02:38.805,,284025487209.5279,
2021-06-12 13:02:47.685,678172102500.7457,,
2021-06-12 13:03:25.537,,,62950935473.157326
2021-06-12 14:01:53.374,,,63149440003.41617
2021-06-12 14:02:01.655,,285248737344.6308,
2021-06-12 14:02:02.073,678740768965.5499,,
2021-06-12 15:00:56.783,671876634670.1953,,
2021-06-12 15:03:24.349,,,63106851662.20948
2021-06-12 15:03:25.522,,283192049781.794,
2021-06-12 16:00:06.519,664679912026.401,,
2021-06-12 16:00:29.428,,,63106851662.20948
2021-06-12 16:01:39.131,,280554392293.1146,
2021-06-12 17:01:31.822,667009349306.135,,
2021-06-12 17:01:37.280,,278662860948.5218,
2021-06-12 17:01:40.528,,,62869230404.22956
2021-06-12 18:01:07.108,672236215133.9333,,
2021-06-12 18:03:20.572,,281294371618.9316,
2021-06-12 18:04:00.090,,,62753796135.523346
2021-06-12 19:03:24.732,675901033016.0569,,
2021-06-12 19:03:25.040,,282508617183.8188,
2021-06-12 19:03:33.683,,,62876117589.17876
2021-06-12 20:02:11.489,,281582243635.57043,
2021-06-12 20:02:19.153,672131166441.0212,,
2021-06-12 20:02:37.302,,,63092851869.52587
2021-06-12 21:04:27.343,,281188584365.508,
2021-06-12 21:04:28.759,677942061918.2523,,
2021-06-12 21:04:29.342,,,63092851869.52587
2021-06-12 22:01:01.809,,280160431050.4112,
2021-06-12 22:02:11.957,674356622157.107,,
2021-06-12 22:03:58.687,,,62920233732.82349
2021-06-12 23:00:15.024,,277717224031.01953,
2021-06-12 23:02:07.843,670683371882.4178,,
2021-06-12 23:02:15.150,,,63046142888.49047
2021-06-13 00:02:26.500,668148892256.3638,,
2021-06-13 00:02:33.831,,278223731471.048,
2021-06-13 00:02:36.762,,,63041668654.45564
2021-06-13 01:03:43.310,,,63041668654.45564
2021-06-13 01:03:46.328,,276406356803.6345,
2021-06-13 01:03:52.017,670627924289.1787,,
2021-06-13 02:03:27.914,,,63036445141.29259
2021-06-13 02:03:30.990,,281156473483.9086,
2021-06-13 02:06:55.110,672681421098.4722,,
2021-06-13 03:00:11.852,,,63116297077.285706
2021-06-13 03:03:49.503,,279881900873.56506,
2021-06-13 03:03:54.508,666883000578.8981,,
2021-06-13 04:03:54.107,,,62789212991.77045
2021-06-13 04:03:54.810,,272932183424.4615,
2021-06-13 04:04:01.119,654747225761.0542,,
2021-06-13 05:02:53.576,,273329517031.68323,
2021-06-13 05:02:58.603,659825794494.679,,
2021-06-13 05:03:03.101,,,62707912803.172264
2021-06-13 06:00:18.025,,270969285369.9205,
2021-06-13 06:04:15.211,,,62707912803.172264
2021-06-13 06:04:20.294,658020401531.941,,
2021-06-13 07:01:51.004,,,62779363667.41677
2021-06-13 07:03:32.660,,271144938535.5778,
2021-06-13 07:03:34.098,659736135948.6305,,
2021-06-13 08:04:22.916,,,62963719603.924675
2021-06-13 08:04:25.415,,270895392963.63123,
2021-06-13 08:04:47.583,661976680683.5927,,
2021-06-13 09:02:40.125,,274219297774.92194,
2021-06-13 09:02:40.480,667657912926.1172,,
2021-06-13 09:02:46.789,,,62811225047.07335
2021-06-13 10:01:33.098,,,62978006104.0512
2021-06-13 10:01:34.482,,273838958361.15268,
2021-06-13 10:01:34.575,668889697432.6967,,
2021-06-13 11:03:00.805,678358830884.1737,,
2021-06-13 11:03:01.492,,276307692230.5507,
2021-06-13 11:03:07.345,,,62914425120.82833
2021-06-13 12:01:04.658,,,63036032040.72691
2021-06-13 12:01:52.123,671291452215.2804,,
2021-06-13 12:02:03.913,,274479686481.72632,
2021-06-13 13:01:20.295,673970848573.0309,,
2021-06-13 13:01:40.988,,274931443335.4978,
2021-06-13 13:01:44.283,,,63018417466.02678
2021-06-13 14:02:27.846,,274878304829.5231,
2021-06-13 14:02:28.253,,,62850926904.27259
2021-06-13 14:02:31.261,676570893808.2262,,
2021-06-13 15:03:30.841,,,62812752989.07654
2021-06-13 15:03:33.481,,272869208252.74942,
2021-06-13 15:03:38.098,672540349028.7177,,
2021-06-13 16:00:25.106,,272853788540.2713,
2021-06-13 16:00:30.582,,,62812752989.07654
2021-06-13 16:02:22.176,674596742586.648,,
2021-06-13 17:01:53.501,700508316042.9268,,
2021-06-13 17:01:59.788,,,62920482281.251686
2021-06-13 17:01:59.951,,281377538385.37463,
2021-06-13 18:02:13.885,,,62920482281.251686
2021-06-13 18:04:42.108,,282926222032.1894,
2021-06-13 18:04:43.033,705102876334.453,,
2021-06-13 19:01:05.633,703330781993.031,,
2021-06-13 19:02:01.921,,283887670210.5503,
2021-06-13 19:02:16.890,,,63705294731.85927
2021-06-13 20:02:37.729,,,63103588421.39605
2021-06-13 20:02:38.090,,283912807221.78613,
2021-06-13 20:02:39.129,708196676766.4219,,
2021-06-13 21:02:20.402,,291300320221.05396,
2021-06-13 21:02:22.023,735272343866.2601,,
2021-06-13 21:02:27.889,,,63287850931.015076
2021-06-13 22:03:16.162,,,63179792972.74883
2021-06-13 22:04:20.771,732398028055.444,,
2021-06-13 22:04:21.069,,294855057813.8685,
2021-06-13 23:01:45.147,729966819067.0121,,
2021-06-13 23:01:49.856,,293213414585.61005,
2021-06-13 23:01:52.656,,,62895971118.088356
2021-06-14 00:02:49.487,,292767118262.08405,
2021-06-14 00:02:53.771,,,62737616333.26689
2021-06-14 00:02:54.071,733402631079.1185,,
2021-06-14 01:02:50.555,734930613944.1882,,
2021-06-14 01:02:53.274,,291308213889.4964,
2021-06-14 01:03:06.698,,,62737616333.26689
2021-06-14 02:03:53.856,,291470801365.2715,
2021-06-14 02:03:54.626,,,62945283954.53484
2021-06-14 02:03:56.279,737114606796.8894,,
2021-06-14 03:00:30.133,,,62997924944.1517
2021-06-14 03:01:22.313,731351260346.6628,,
2021-06-14 03:03:17.577,,290906829679.2522,
2021-06-14 04:01:08.018,729397363490.229,,
2021-06-14 04:02:57.585,,,62885266623.43053
2021-06-14 04:03:05.329,,289139045627.03516,
2021-06-14 05:00:20.549,737171424048.4667,,
2021-06-14 05:00:49.835,,,62857786195.30362
2021-06-14 05:02:22.333,,289747969339.847,
2021-06-14 06:04:23.260,,,62857786195.30362
2021-06-14 06:04:27.848,742183209418.9354,,
2021-06-14 06:04:28.847,,291925139597.73773,
2021-06-14 07:00:26.064,,,62946653214.44562
2021-06-14 07:01:55.803,738742189424.5662,,
2021-06-14 07:02:00.321,,290824311806.0975,
2021-06-14 08:00:18.452,,291152744759.82983,
2021-06-14 08:04:00.342,,,62946653214.44562
2021-06-14 08:04:51.274,741408690634.5675,,
2021-06-14 09:03:16.083,735092225613.1461,,
2021-06-14 09:03:16.800,,288806254663.413,
2021-06-14 09:03:21.750,,,62858216844.8794
2021-06-14 10:02:56.421,,288323431928.5344,
2021-06-14 10:03:00.907,733839510219.7701,,
2021-06-14 10:03:01.292,,,62662682053.13674
2021-06-14 11:02:09.532,738902333387.1312,,
2021-06-14 11:02:13.106,,290296682379.3227,
2021-06-14 11:02:14.050,,,62662682053.13674
2021-06-14 12:01:03.195,,289242862149.1298,
2021-06-14 12:01:54.574,736639166379.4375,,
2021-06-14 12:02:20.864,,,63126605796.507126
2021-06-14 13:02:13.498,,292529716416.82587,
2021-06-14 13:02:46.778,,,63126605796.507126
2021-06-14 13:02:47.340,742798449372.823,,
2021-06-14 14:00:44.785,762166055420.1791,,
2021-06-14 14:02:11.741,,,63127370605.88375
2021-06-14 14:02:13.052,,298217091502.8072,
2021-06-14 15:02:01.608,,,62948674276.42248
2021-06-14 15:02:02.783,765354979233.5491,,
2021-06-14 15:02:03.195,,299537035308.1547,
2021-06-14 16:00:08.469,,298098649888.0676,
2021-06-14 16:01:03.366,763985845157.0583,,
2021-06-14 16:02:34.253,,,62948674276.42248
2021-06-14 17:03:11.617,,,62911899630.038246
2021-06-14 17:03:24.277,,298562100919.6686,
2021-06-14 17:03:32.681,751636804102.8157,,
2021-06-14 18:01:52.404,755695183966.2048,,
2021-06-14 18:01:54.057,,300163707786.523,
2021-06-14 18:02:57.884,,,63028823047.47715
2021-06-14 19:00:09.711,,,62944012591.00583
2021-06-14 19:02:55.239,,297720062156.21246,
2021-06-14 19:02:57.388,747826097416.4869,,
2021-06-14 20:04:39.537,,,62863776219.00267
2021-06-14 20:04:40.482,746504010342.0219,,
2021-06-14 20:04:41.911,,296258847825.6862,
2021-06-14 21:00:05.449,,296773510125.4416,
2021-06-14 21:03:53.446,748588532310.0006,,
2021-06-14 21:04:27.639,,,62863776219.00267
2021-06-14 22:04:09.201,756861610778.199,,
2021-06-14 22:04:09.496,,299778263499.5462,
2021-06-14 22:04:30.945,,,63114267353.598785
2021-06-14 23:01:49.505,,299189466696.37634,
2021-06-14 23:01:50.345,,,63077245177.25962
2021-06-14 23:01:51.010,755383522441.0408,,
2021-06-15 00:02:18.085,,301022109983.8544,
2021-06-15 00:02:27.821,,,62843943664.46463
2021-06-15 00:02:31.141,761104314502.2867,,
2021-06-15 01:02:12.672,,303935123868.9574,
2021-06-15 01:02:27.274,761898677937.3162,,
2021-06-15 01:02:33.891,,,62844865129.70403
2021-06-15 02:02:00.701,752163273760.0321,,
2021-06-15 02:02:13.457,,,62863690662.62577
2021-06-15 02:02:26.698,,301145529325.05206,
2021-06-15 03:02:21.106,754353800966.7246,,
2021-06-15 03:02:58.725,,301285212463.6317,
2021-06-15 03:03:23.520,,,62828080023.68286
2021-06-15 04:01:29.455,759109801837.8213,,
2021-06-15 04:01:30.994,,301564035141.2727,
2021-06-15 04:01:31.076,,,62967928324.62376
2021-06-15 05:01:08.735,,306857579620.6128,
2021-06-15 05:01:18.102,,,62989604126.7228
2021-06-15 05:01:21.184,761901918640.3954,,
2021-06-15 06:01:56.318,,304771070200.1266,
2021-06-15 06:02:13.836,760579846385.4012,,
2021-06-15 06:02:14.285,,,62989604126.7228
2021-06-15 07:02:17.307,,305676039896.5175,
2021-06-15 07:02:23.763,757283655986.3118,,
2021-06-15 07:02:34.647,,,63087543246.0989
2021-06-15 08:00:14.517,,,63087543246.0989
2021-06-15 08:01:41.291,757206877521.3519,,
2021-06-15 08:01:51.161,,304783566402.17334,
2021-06-15 09:03:16.852,,301486298621.7112,
2021-06-15 09:03:18.856,748081182168.1427,,
2021-06-15 09:03:20.023,,,62875830881.65354
2021-06-15 10:01:06.880,752111422447.2397,,
2021-06-15 10:02:59.360,,,62697481659.37309
2021-06-15 10:03:02.088,,301226600732.62,
2021-06-15 11:01:54.595,,301847236732.4772,
2021-06-15 11:02:41.724,750702264389.9325,,
2021-06-15 11:02:48.231,,,62697481659.37309
2021-06-15 12:01:01.115,,,62951398788.38606
2021-06-15 12:01:59.546,745780082359.3978,,
2021-06-15 12:02:21.423,,299016960954.2927,
2021-06-15 13:02:55.178,755500929682.3927,,
2021-06-15 13:03:14.728,,,63114609176.43499
2021-06-15 13:03:21.359,,302427304681.4769,
2021-06-15 14:01:36.429,755959706150.4541,,
2021-06-15 14:01:47.442,,,63045948728.973816
2021-06-15 14:01:57.891,,301612316701.219,
2021-06-15 15:03:29.943,,297669341683.35626,
2021-06-15 15:03:33.478,752343725104.6848,,
2021-06-15 15:03:35.044,,,62914184283.24448
2021-06-15 16:01:29.067,,297200096472.0703,
2021-06-15 16:01:51.513,,,62914184283.24448
2021-06-15 16:01:53.032,751820627595.2372,,
2021-06-15 17:02:55.912,,297258245930.66455,
2021-06-15 17:03:44.345,757024165438.5096,,
2021-06-15 17:03:56.185,,,62897436957.882515
2021-06-15 18:00:22.013,,,63162042348.7378
2021-06-15 18:01:43.515,,300105801125.44543,
2021-06-15 18:01:47.850,761599801165.331,,
2021-06-15 19:00:41.609,,301552678694.7663,
2021-06-15 19:04:35.583,,,63254742726.42097
2021-06-15 19:04:36.349,759118834354.8148,,
2021-06-15 20:02:45.739,,296022284998.0781,
2021-06-15 20:03:21.241,,,62659006235.21771
2021-06-15 20:04:11.253,749680837954.9283,,
2021-06-15 21:02:28.104,750244102430.209,,
2021-06-15 21:03:28.637,,294573959407.8924,
2021-06-15 21:03:49.372,,,62724817573.55172
2021-06-15 22:03:03.356,,295080973656.14813,
2021-06-15 22:04:42.207,750232719733.2474,,
2021-06-15 22:04:42.476,,,62903741803.83675
2021-06-15 23:00:38.613,,,62890676047.17648
2021-06-15 23:02:37.417,,297382233247.48267,
2021-06-15 23:02:41.441,751447942424.0327,,
2021-06-16 00:01:23.756,,,62955531640.44513
2021-06-16 00:02:43.951,756522207420.3483,,
2021-06-16 00:04:08.134,,297812620040.08203,
2021-06-16 01:00:26.275,,294928403595.6427,
2021-06-16 01:02:16.677,,,62955756537.458206
2021-06-16 01:02:16.966,749837997332.56,,
2021-06-16 02:02:38.263,752415988109.5876,,
2021-06-16 02:02:45.089,,,62838122191.779274
2021-06-16 02:02:49.253,,294170937836.51843,
2021-06-16 03:02:14.507,,,62997831465.8942
2021-06-16 03:02:15.957,751238048170.0034,,
2021-06-16 03:02:16.645,,294419533415.3376,
2021-06-16 04:02:16.332,,,62883790667.57729
2021-06-16 04:02:18.415,,294386376528.1093,
2021-06-16 04:02:19.826,752834489197.652,,
2021-06-16 05:02:44.812,,,62876978538.46483
2021-06-16 05:02:46.953,,297041979858.12463,
2021-06-16 05:02:47.129,759134471314.087,,
2021-06-16 06:00:33.286,756866247301.7657,,
2021-06-16 06:01:37.695,,294978967101.98236,
2021-06-16 06:01:38.799,,,63134118354.41705
2021-06-16 07:00:40.828,,295910000958.0286,
2021-06-16 07:00:47.428,758679952727.8599,,
2021-06-16 07:00:56.224,,,63009841452.879196
2021-06-16 08:00:11.251,,295937132484.5159,
2021-06-16 08:04:16.118,754778634735.5271,,
2021-06-16 08:04:16.310,,,62955307706.401375
2021-06-16 09:01:02.332,752522157952.7355,,
2021-06-16 09:01:54.919,,294635505704.04675,
2021-06-16 09:02:16.206,,,62820309025.396484
2021-06-16 10:01:02.238,751622746865.8103,,
2021-06-16 10:01:06.886,,293201834821.83496,
2021-06-16 10:03:01.568,,,62859170834.17667
2021-06-16 11:00:13.184,,290732440821.0308,
2021-06-16 11:00:47.663,,,62859170834.17667
2021-06-16 11:02:01.549,745671230929.4956,,
2021-06-16 12:03:04.831,734119738444.0353,,
2021-06-16 12:03:52.712,,,62750118162.84053
2021-06-16 12:04:48.755,,286830896776.24457,
2021-06-16 13:02:14.118,734768224507.3926,,
2021-06-16 13:02:37.608,,,62743499649.11563
2021-06-16 13:02:38.653,,285446379152.1398,
2021-06-16 14:01:54.790,,286701970039.10876,
2021-06-16 14:02:11.291,735649317839.4418,,
2021-06-16 14:02:14.168,,,63138926792.79084
2021-06-16 15:01:58.817,,285580246647.46234,
2021-06-16 15:03:56.887,731152353934.8029,,
2021-06-16 15:04:08.620,,,62950854074.25333
2021-06-16 16:01:48.891,728302822381.3285,,
2021-06-16 16:02:10.443,,282502656931.1659,
2021-06-16 16:02:13.059,,,62797925837.33197
2021-06-16 17:01:37.542,719672430463.2214,,
2021-06-16 17:03:06.861,,282500428398.16925,
2021-06-16 17:03:11.072,,,62871953150.789474
2021-06-16 18:02:34.671,,281682408824.3521,
2021-06-16 18:02:42.551,731425896731.7976,,
2021-06-16 18:02:42.554,,,62271337778.86863
2021-06-16 19:02:42.785,,,62271337778.86863
2021-06-16 19:02:43.466,,281255321671.5056,
2021-06-16 19:02:44.053,726174072093.436,,
2021-06-16 20:02:01.623,727862515958.5757,,
2021-06-16 20:02:04.721,,282598215964.2535,
2021-06-16 20:02:41.088,,,62957750887.84276
2021-06-16 21:00:03.960,,,62738809830.005165
2021-06-16 21:02:08.520,726303351848.7019,,
2021-06-16 21:02:16.134,,280099019364.44403,
2021-06-16 22:01:56.347,727764049959.3058,,
2021-06-16 22:02:32.435,,280749102130.7068,
2021-06-16 22:02:41.733,,,62876018105.823296
2021-06-16 23:02:26.147,,278609940748.28064,
2021-06-16 23:03:01.600,,,62882610079.938324
2021-06-16 23:03:04.181,723172139309.2935,,
2021-06-17 00:02:48.759,,274666655404.67456,
2021-06-17 00:04:06.780,,,62680833589.64867
2021-06-17 00:04:07.320,718016373177.285,,
2021-06-17 01:03:20.550,,,62638896490.15223
2021-06-17 01:03:52.736,724641216859.9912,,
2021-06-17 01:03:53.795,,279381946942.66766,
2021-06-17 02:02:17.413,724282580923.3536,,
2021-06-17 02:02:44.957,,280551730722.2154,
2021-06-17 02:02:47.781,,,62753337648.72586
2021-06-17 03:03:02.242,727846209378.2148,,
2021-06-17 03:03:03.305,,,62931793882.24318
2021-06-17 03:03:03.457,,282254149252.5927,
2021-06-17 04:03:13.312,730711256734.3871,,
2021-06-17 04:03:26.588,,283921758645.3975,
2021-06-17 04:03:28.663,,,62827194953.33967
2021-06-17 05:01:04.798,,,62909053143.1354
2021-06-17 05:02:20.226,,282591561075.78564,
2021-06-17 05:02:27.128,727897558267.6301,,
2021-06-17 06:02:15.737,,282427760413.9279,
2021-06-17 06:02:15.940,728270538586.161,,
2021-06-17 06:02:24.352,,,62748541759.813705
2021-06-17 07:00:07.628,735397076528.1117,,
2021-06-17 07:03:06.365,,,62866599924.07879
2021-06-17 07:03:50.573,,284516735144.5109,
2021-06-17 08:03:39.046,737809808721.062,,
2021-06-17 08:03:39.584,,286714156946.5305,
2021-06-17 08:03:48.683,,,62910711939.393906
2021-06-17 09:03:14.516,,,62871762064.33645
2021-06-17 09:03:21.687,736795562415.3673,,
2021-06-17 09:03:21.982,,285155830589.2956,
2021-06-17 10:01:36.783,740105299900.5353,,
2021-06-17 10:01:50.124,,,62845352131.17692
2021-06-17 10:01:54.451,,285018350611.45734,
2021-06-17 11:04:20.520,,,63072013149.05235
2021-06-17 11:06:20.770,737200719197.47,,
2021-06-17 11:07:08.573,,283827815904.7408,
2021-06-17 12:01:51.108,736342392476.4583,,
2021-06-17 12:01:51.517,,283590349678.09467,
2021-06-17 12:01:56.189,,,63072013149.05235
2021-06-17 13:03:07.927,,278856635244.5009,
2021-06-17 13:03:10.019,,,62809342952.1707
2021-06-17 13:03:11.398,727353805618.5851,,
2021-06-17 14:01:43.939,,,62916560730.901215
2021-06-17 14:02:34.611,728550380533.5048,,
2021-06-17 14:03:47.438,,278074089237.9666,
2021-06-17 15:02:10.677,,,62861255469.611206
2021-06-17 15:03:06.429,729926930038.8108,,
2021-06-17 15:03:21.811,,281590758245.36127,
2021-06-17 16:01:01.476,,,63056641893.301704
2021-06-17 16:01:09.642,733599219707.0139,,
2021-06-17 16:01:12.767,,281720628731.14825,
2021-06-17 17:01:15.469,,,63079532111.660095
2021-06-17 17:01:36.213,720896690364.143,,
2021-06-17 17:01:36.554,,276371295217.05383,
2021-06-17 18:00:14.204,,270545743422.4676,
2021-06-17 18:01:31.530,,,62600713591.55118
2021-06-17 18:02:07.835,709256126138.5157,,
2021-06-17 19:03:34.441,709578974557.4454,,
