,bitcoin,ethereum,tether
2020-07-21 18:03:23.137,9359.85311568843,,
2020-07-21 18:03:23.339,,244.1089201789016,
2020-07-21 18:12:24.357,,,1.0004277727058706
2020-07-21 19:02:13.612,,246.13057160809637,
2020-07-21 19:02:20.789,9384.48413506142,,
2020-07-21 19:12:43.051,,,1.0007706276746564
2020-07-21 20:01:04.495,,245.15601481622713,
2020-07-21 20:01:15.952,9350.946498570649,,
2020-07-21 20:13:14.593,,,1.0005972282774085
2020-07-21 21:03:27.647,9371.14065403828,,
2020-07-21 21:03:37.342,,245.0644992529978,
2020-07-21 21:12:46.058,,,1.0012018728958847
2020-07-21 22:02:41.957,,244.67671053035022,
2020-07-21 22:03:48.820,9373.914307980958,,
2020-07-21 22:13:22.677,,,1.0005285450163173
2020-07-21 23:00:13.434,,244.606264037696,
2020-07-21 23:00:54.119,9374.218145864314,,
2020-07-21 23:12:18.342,,,1.000215343729683
2020-07-22 00:02:30.969,9384.379751903267,,
2020-07-22 00:04:03.648,,245.38177240958674,
2020-07-22 00:13:14.968,,,1.0001736769960405
2020-07-22 01:01:29.731,,244.26825144297342,
2020-07-22 01:02:32.544,9356.91392469949,,
2020-07-22 01:12:08.581,,,0.9999692444375547
2020-07-22 02:02:55.415,9369.914784332099,,
2020-07-22 02:04:09.087,,244.59845048664747,
2020-07-22 02:12:35.382,,,0.999665848299388
2020-07-22 03:01:43.590,9367.335831884828,,
2020-07-22 03:02:00.069,,244.04774565535385,
2020-07-22 03:12:42.342,,,0.9997934671401555
2020-07-22 04:00:22.408,,244.50490031844083,
2020-07-22 04:02:10.266,9361.277916105524,,
2020-07-22 04:11:58.478,,,1.0000411826209266
2020-07-22 05:07:39.165,,243.53769512771643,
2020-07-22 05:07:48.656,9342.521005516477,,
2020-07-22 05:11:49.462,,,1.000839814851329
2020-07-22 06:07:28.401,,243.70695367016708,
2020-07-22 06:07:36.383,9345.391997415745,,
2020-07-22 06:12:48.588,,,1.0001585476395671
2020-07-22 07:03:02.786,,243.74079530539376,
2020-07-22 07:03:44.406,9339.517067034918,,
2020-07-22 07:13:59.590,,,0.9996238160527231
2020-07-22 08:03:01.245,9307.664959253247,,
2020-07-22 08:03:48.251,,242.96162579121145,
2020-07-22 08:10:54.340,,,0.9989892601729469
2020-07-22 09:03:19.538,9314.306465775007,,
2020-07-22 09:05:44.226,,242.37260043463215,
2020-07-22 09:13:30.723,,,1.000784823530775
2020-07-22 10:04:18.620,9314.945121754297,,
2020-07-22 10:05:56.980,,242.90230199279455,
2020-07-22 10:13:33.393,,,1.0006831582808138
2020-07-22 11:03:43.608,9342.439787028428,,
2020-07-22 11:03:46.896,,243.67382250252194,
2020-07-22 11:13:26.608,,,1.00067089159184
2020-07-22 12:01:51.549,9349.293470923167,,
2020-07-22 12:02:07.487,,244.089734158231,
2020-07-22 12:14:27.605,,,1.0000312972659784
2020-07-22 13:02:40.075,9333.922647747146,,
2020-07-22 13:03:45.904,,243.41424929001357,
2020-07-22 13:13:10.807,,,0.9997798169899796
2020-07-22 14:05:00.050,9330.892879593894,,
2020-07-22 14:07:23.619,,243.64634543143046,
2020-07-22 14:13:48.251,,,1.0001475972939635
2020-07-22 15:02:26.184,,243.8516977546363,
2020-07-22 15:07:10.572,9351.377255816302,,
2020-07-22 15:13:32.073,,,1.0003136320026453
2020-07-22 16:02:16.182,9340.186497461542,,
2020-07-22 16:08:14.667,,244.45717640903615,
2020-07-22 16:13:40.246,,,1.000256978564246
2020-07-22 17:01:04.409,,243.77604024276366,
2020-07-22 17:09:04.409,9333.788410689041,,
2020-07-22 17:13:56.018,,,1.0006936863391236
2020-07-22 18:01:04.787,,244.75738377600845,
2020-07-22 18:01:48.247,9362.961926905356,,
2020-07-22 18:13:32.667,,,0.9997148560045246
2020-07-22 19:01:09.623,,244.71556772428954,
2020-07-22 19:07:45.756,9370.344083248727,,
2020-07-22 19:13:24.154,,,1.000963790974893
2020-07-22 20:02:47.914,,244.98295104709248,
2020-07-22 20:05:25.499,9370.134900366686,,
2020-07-22 20:14:17.528,,,1.0000375049310617
2020-07-22 21:04:27.322,9364.05698491469,,
2020-07-22 21:04:50.223,,245.5200980192476,
2020-07-22 21:12:37.448,,,1.0001172491319161
2020-07-22 22:03:48.002,9369.425751068646,,
2020-07-22 22:04:48.485,,246.77299858715878,
2020-07-22 22:13:56.454,,,1.0001026640426054
2020-07-22 23:05:41.131,9511.04482475645,,
2020-07-22 23:05:44.402,,264.0210259661089,
2020-07-22 23:12:52.544,,,1.0011985228272104
2020-07-23 00:01:22.508,,263.7624639660021,
2020-07-23 00:07:36.992,9526.049981956836,,
2020-07-23 00:13:47.092,,,1.0010701951801195
2020-07-23 01:03:38.740,,264.3833070457167,
2020-07-23 01:07:47.303,9510.987691458138,,
2020-07-23 01:13:28.927,,,0.9998874380390594
2020-07-23 02:02:44.681,,265.5190954763791,
2020-07-23 02:02:58.750,9520.562365024092,,
2020-07-23 02:13:20.513,,,1.000707019529386
2020-07-23 03:06:03.038,,263.7755984450172,
2020-07-23 03:06:26.006,9498.858640033577,,
2020-07-23 03:13:02.066,,,1.000012469185997
2020-07-23 04:03:57.838,9491.86859523583,,
2020-07-23 04:04:06.597,,263.83862101652534,
2020-07-23 04:13:33.887,,,1.000011218851752
2020-07-23 05:04:43.216,9498.820520866342,,
2020-07-23 05:05:00.229,,263.5816629774946,
2020-07-23 05:13:45.783,,,0.9998175639521332
2020-07-23 06:04:55.926,,261.8681656865269,
2020-07-23 06:05:59.231,9490.13286241256,,
2020-07-23 06:13:10.728,,,1.0004892424926064
2020-07-23 07:03:22.689,,,1.0004892424926064
2020-07-23 07:03:35.482,9494.404353249112,,
2020-07-23 07:27:40.755,,263.090441424141,
2020-07-23 08:03:50.750,,,1.0003425626890214
2020-07-23 08:20:47.459,9483.503329405243,,
2020-07-23 08:21:03.111,,262.1915542199675,
2020-07-23 09:22:12.731,,,0.9994193675825217
2020-07-23 09:22:26.638,,264.1232062720183,
2020-07-23 09:22:26.865,9505.214360362477,,
2020-07-23 10:20:55.206,9502.652293180798,,
2020-07-23 10:21:05.163,,,1.0000478596188416
2020-07-23 10:21:22.411,,263.91294529578005,
2020-07-23 11:20:33.509,,263.2329060470553,
2020-07-23 11:20:46.017,9488.661473396127,,
2020-07-23 11:21:05.819,,,0.9999175713891738
2020-07-23 12:21:10.781,,,0.9999023359350402
2020-07-23 12:21:31.401,9505.222466855485,,
2020-07-23 12:22:33.367,,265.08464223346465,
2020-07-23 13:04:05.001,,264.0461889584096,
2020-07-23 13:05:16.452,9485.906858413173,,
2020-07-23 13:20:19.054,,,0.9991973719053246
2020-07-23 14:01:24.523,,,0.9991973719053246
2020-07-23 14:02:08.241,9495.71349853372,,
2020-07-23 14:21:53.167,,264.7999179195943,
2020-07-23 15:03:56.351,9492.002533628205,,
2020-07-23 15:04:39.657,,,0.9994372960109071
2020-07-23 15:22:27.801,,264.6074743366512,
2020-07-23 16:31:22.982,9534.649540421871,,
2020-07-23 16:45:44.799,,,1.0004380223421103
2020-07-23 16:47:20.998,,275.7770711769766,
2020-07-23 17:02:52.083,,278.1390297284097,
2020-07-23 17:19:12.864,,,1.0021627516579796
2020-07-23 17:20:35.624,9610.860857873993,,
2020-07-23 18:25:02.013,,274.63894505577423,
2020-07-23 18:25:06.918,,,1.000793226916723
2020-07-23 18:25:08.429,9582.893966011843,,
2020-07-23 19:05:52.782,9567.46604281261,,
2020-07-23 19:24:16.006,,,0.999977869239293
2020-07-23 19:25:05.964,,275.8034426776675,
2020-07-23 20:20:08.481,,273.12556532468057,
2020-07-23 20:20:30.652,,,0.9989301376874387
2020-07-23 20:21:47.883,9575.467639465405,,
2020-07-23 21:18:58.627,,272.8535697588244,
2020-07-23 21:20:02.805,,,0.999512917940578
2020-07-23 21:20:16.142,9570.643928814678,,
2020-07-23 22:04:31.542,9602.20394429564,,
2020-07-23 22:20:45.067,,,0.9992587110279318
2020-07-23 22:21:57.643,,274.2174901300557,
2020-07-23 23:07:03.076,,274.1990321481353,
2020-07-23 23:20:37.982,9587.113517972093,,
2020-07-23 23:21:37.411,,,0.9992919200088534
2020-07-24 00:04:50.448,9593.933625306741,,
2020-07-24 00:18:54.336,,274.4945286091017,
2020-07-24 00:19:22.079,,,0.9994114464933102
2020-07-24 01:02:56.776,9582.927432854585,,
2020-07-24 01:03:12.438,,273.76823824311555,
2020-07-24 01:22:48.550,,,1.0002912367413577
2020-07-24 02:13:36.164,,,0.9998770211708873
2020-07-24 02:19:56.452,,273.49545324395535,
2020-07-24 02:21:09.990,9571.556327152974,,
2020-07-24 03:20:53.574,,273.54656140208516,
2020-07-24 03:20:58.365,,,1.0001696065791263
2020-07-24 03:21:32.058,9560.940436664403,,
2020-07-24 04:04:29.573,9562.88491253559,,
2020-07-24 04:18:21.890,,273.0853103683489,
2020-07-24 04:20:34.475,,,1.0004808586207732
2020-07-24 05:20:11.741,,272.2027132551122,
2020-07-24 05:20:30.421,9544.280406273801,,
2020-07-24 05:20:59.353,,,1.0006406182582475
2020-07-24 06:19:14.244,,272.87381955950616,
2020-07-24 06:19:53.902,,,0.9992446770321202
2020-07-24 06:20:28.036,9538.488851436838,,
2020-07-24 07:19:38.898,,,0.9994998331296385
2020-07-24 07:21:19.275,,270.0291383491237,
2020-07-24 07:21:20.627,9488.333405818763,,
2020-07-24 08:04:06.437,,270.5861901963264,
2020-07-24 08:19:42.705,,,1.0005833877639565
2020-07-24 08:19:50.297,9501.513253974535,,
2020-07-24 09:05:05.438,,270.64013300428826,
2020-07-24 09:22:39.353,,,1.0002465955601638
2020-07-24 09:23:03.805,9514.860216079083,,
2020-07-24 10:19:18.210,,,0.9999150862674729
2020-07-24 10:20:30.714,9528.927904315015,,
2020-07-24 10:21:32.153,,272.35787085706596,
2020-07-24 11:19:53.678,9540.73184279031,,
2020-07-24 11:20:26.471,,,0.998921781979193
2020-07-24 11:21:24.491,,274.95895155290725,
2020-07-24 12:06:14.660,,,0.9995276963298173
2020-07-24 12:19:47.394,9525.393670989337,,
2020-07-24 12:21:44.413,,274.5209812926158,
2020-07-24 13:02:39.072,,274.579899428424,
2020-07-24 13:03:59.206,,,0.9996002616432412
2020-07-24 13:21:02.536,9522.372010187237,,
2020-07-24 14:04:56.486,,,1.0007081830011488
2020-07-24 14:05:26.115,,273.1989882511362,
2020-07-24 14:13:10.296,9517.835910391948,,
2020-07-24 15:05:00.765,,274.23396780306786,
2020-07-24 15:08:33.212,9536.41877936613,,
2020-07-24 15:09:10.568,,,1.0003964283805018
2020-07-24 16:08:38.599,,277.54269528051725,
2020-07-24 16:13:05.787,9542.233409324803,,
2020-07-24 16:21:29.065,,,0.999222822847066
2020-07-24 17:20:05.250,,276.73062516617864,
2020-07-24 17:20:25.046,9530.638659310956,,
2020-07-24 17:21:12.718,,,0.9991837113067874
2020-07-24 18:18:39.045,9567.808543883002,,
2020-07-24 18:20:24.893,,279.2862888057775,
2020-07-24 18:21:25.552,,,1.0003392676676575
2020-07-24 19:19:06.921,,281.39825397927876,
2020-07-24 19:19:42.414,9570.310137185175,,
2020-07-24 19:20:12.318,,,0.999753878809307
2020-07-24 20:01:49.157,9578.523572199634,,
2020-07-24 20:12:49.336,,,1.0004454495956723
2020-07-24 20:22:29.024,,282.7282060961346,
2020-07-24 21:19:49.465,9621.480879140818,,
2020-07-24 21:20:38.274,,,1.0000049894203906
2020-07-24 21:21:11.892,,285.75528349286566,
2020-07-24 22:07:55.604,9591.833142480238,,
2020-07-24 22:10:03.594,,284.90420907284596,
2020-07-24 22:21:23.904,,,0.9994648298830809
2020-07-24 23:09:24.689,9541.973631254068,,
2020-07-24 23:21:07.332,,281.244686054043,
2020-07-24 23:21:44.211,,,1.00043712059057
2020-07-25 00:02:00.011,,279.42705624758224,
2020-07-25 00:19:20.535,,,1.000155641891681
2020-07-25 00:19:27.208,9541.153027998713,,
2020-07-25 01:01:30.685,,280.5574389237781,
2020-07-25 01:12:35.123,9539.896116634198,,
2020-07-25 01:21:30.079,,,0.9997931683303096
2020-07-25 02:03:29.820,9562.858263541597,,
2020-07-25 02:20:14.001,,,1.0010351411342848
2020-07-25 02:20:22.794,,282.7259598004753,
2020-07-25 03:02:36.981,,282.9394267639994,
2020-07-25 03:12:49.968,9577.55908715328,,
2020-07-25 03:20:19.244,,,1.0005144853801087
2020-07-25 04:03:41.874,,,1.0005144853801087
2020-07-25 04:03:50.130,,283.2178066343049,
2020-07-25 04:11:14.881,9583.857029178509,,
2020-07-25 05:03:39.434,,,0.9997042646390168
2020-07-25 05:04:04.504,9579.244208042684,,
2020-07-25 05:04:36.783,,283.15934087516246,
2020-07-25 06:03:47.372,9586.14727765575,,
2020-07-25 06:04:50.349,,,0.9994869608443222
2020-07-25 06:12:52.439,,285.1578896261738,
2020-07-25 07:03:20.949,9591.29196798507,,
2020-07-25 07:19:33.321,,283.5072434419049,
2020-07-25 07:19:44.025,,,0.9995623556880345
2020-07-25 08:02:22.648,,,0.9995623556880345
2020-07-25 08:07:57.346,9570.880491823982,,
2020-07-25 08:09:11.767,,282.986717463376,
2020-07-25 09:01:35.762,,284.40652238582527,
2020-07-25 09:02:00.448,,,0.9996888068104418
2020-07-25 09:21:51.064,9589.440580726134,,
2020-07-25 10:01:45.209,,,1.0005735619057583
2020-07-25 10:07:27.687,9568.868096539753,,
2020-07-25 10:07:57.033,,282.90442944842846,
2020-07-25 10:59:41.534,9579.00992377768,,
2020-07-25 11:00:25.215,,282.5979177152965,
2020-07-25 11:03:36.915,,,1.0006578141697884
2020-07-25 12:01:11.952,,282.67389727973284,
2020-07-25 12:01:22.465,9575.192015062377,,
2020-07-25 12:03:40.906,,,1.0004380724806212
2020-07-25 13:03:09.720,,,1.0000665246046734
2020-07-25 13:04:43.737,,284.64557738636825,
2020-07-25 13:06:22.641,9596.727893404804,,
2020-07-25 14:03:09.980,,,1.000411278311315
2020-07-25 14:12:26.765,9579.780676794726,,
2020-07-25 14:17:15.760,,282.82787656426785,
2020-07-25 15:02:56.772,9584.598053380892,,
2020-07-25 15:03:22.987,,,0.9998473412865566
2020-07-25 15:05:02.483,,283.98639680257395,
2020-07-25 16:07:29.811,,,1.0001957892774245
2020-07-25 16:18:27.949,,285.4302023068447,
2020-07-25 16:19:37.323,9587.643110426809,,
2020-07-25 17:02:35.527,9612.391353527826,,
2020-07-25 17:03:06.662,,288.34494199417395,
2020-07-25 17:04:41.039,,,0.9991651957365855
2020-07-25 18:02:55.042,,,1.001541043359351
2020-07-25 18:06:25.955,9685.215578520369,,
2020-07-25 18:20:59.621,,295.4205497857253,
2020-07-25 19:01:26.131,9661.3349033496,,
2020-07-25 19:01:31.199,,,0.9982358107480176
2020-07-25 19:03:28.780,,295.5770601572797,
2020-07-25 20:03:44.951,,,1.000105206807553
2020-07-25 20:07:04.193,,296.7346682173006,
2020-07-25 20:20:47.202,9677.423069690069,,
2020-07-25 21:06:02.580,,,1.000890232479132
2020-07-25 21:06:54.071,9714.828405337525,,
2020-07-25 21:20:54.054,,303.877131253385,
2020-07-25 22:02:17.671,,,0.9991717587520721
2020-07-25 22:04:18.469,,303.30291546338776,
2020-07-25 22:24:14.796,9698.564526591423,,
2020-07-25 23:03:21.287,,,1.0006436096564284
2020-07-25 23:03:31.324,,306.4921758343784,
2020-07-25 23:03:33.683,9701.146152748475,,
2020-07-26 00:02:42.472,9691.825138917147,,
2020-07-26 00:05:35.620,,305.0381394111965,
2020-07-26 00:14:53.953,,,0.9992051188584503
2020-07-26 01:02:45.505,,302.36646627630466,
2020-07-26 01:03:00.868,9681.816023888976,,
2020-07-26 01:12:19.782,,,0.9999104009888165
2020-07-26 02:03:03.725,,301.3982511485159,
2020-07-26 02:05:04.141,9658.363010321797,,
2020-07-26 02:12:39.770,,,0.9995099218622958
2020-07-26 03:04:21.978,9665.663271175237,,
2020-07-26 03:04:36.388,,303.090759170082,
2020-07-26 03:11:26.772,,,0.9999001287793853
2020-07-26 04:00:23.296,,302.8415266986796,
2020-07-26 04:07:35.609,9675.55219697432,,
2020-07-26 04:11:06.883,,,0.9996298426770172
2020-07-26 05:06:58.056,,302.6603218484961,
2020-07-26 05:07:41.377,9664.878023775897,,
2020-07-26 05:11:50.181,,,0.999420498650888
2020-07-26 06:02:03.930,9673.982367087487,,
2020-07-26 06:03:39.578,,302.82048076286554,
2020-07-26 06:11:18.969,,,0.9995663839129754
2020-07-26 07:07:04.307,,306.468179598492,
2020-07-26 07:07:09.203,9694.865826845942,,
2020-07-26 07:10:36.821,,,1.000287528960886
2020-07-26 08:02:18.246,,311.22580374522323,
2020-07-26 08:03:37.880,9711.907503860943,,
2020-07-26 08:11:56.346,,,0.9994764681974265
2020-07-26 09:09:02.045,,315.70425563134563,
2020-07-26 09:09:03.184,9757.45936380606,,
2020-07-26 09:12:08.267,,,0.9996944531191367
2020-07-26 10:01:02.129,9819.10910430509,,
2020-07-26 10:01:25.174,,315.5132605214268,
2020-07-26 10:12:49.883,,,1.020358098248172
2020-07-26 11:03:51.697,,309.7814389158721,
2020-07-26 11:08:15.243,9987.357043393265,,
2020-07-26 11:12:23.286,,,1.0002544786762058
2020-07-26 12:02:00.518,,309.12729592376917,
2020-07-26 12:08:25.901,9964.040807990385,,
2020-07-26 12:12:15.514,,,1.0010709008801117
2020-07-26 13:08:10.490,9859.95462522516,,
2020-07-26 13:09:05.157,,303.4567588580985,
2020-07-26 13:12:02.974,,,0.9995493856938433
2020-07-26 14:07:02.810,9883.111240596823,,
2020-07-26 14:07:51.907,,306.691904131931,
2020-07-26 14:11:05.613,,,1.0000047752334993
2020-07-26 15:04:51.366,9934.587001290758,,
2020-07-26 15:07:50.429,,312.19719754633115,
2020-07-26 15:12:29.076,,,1.0000166554910563
2020-07-26 16:03:16.173,9959.591219174548,,
2020-07-26 16:04:14.798,,311.98017559186866,
2020-07-26 16:11:29.538,,,0.9975234022862874
2020-07-26 17:07:58.804,,307.91838828393026,
2020-07-26 17:08:11.349,9905.876235264408,,
2020-07-26 17:12:55.487,,,0.9992916941613994
2020-07-26 18:03:05.366,9902.339142261999,,
2020-07-26 18:03:35.882,,308.5307558016882,
2020-07-26 18:11:51.039,,,0.9980984117944689
2020-07-26 19:01:18.136,9909.895569729162,,
2020-07-26 19:02:38.208,,307.7711745684273,
2020-07-26 19:11:42.663,,,0.9997571581609628
2020-07-26 20:08:33.792,9861.244034454314,,
2020-07-26 20:08:36.841,,306.69104009800435,
2020-07-26 20:12:13.519,,,1.000390898814801
2020-07-26 21:01:12.977,9881.041651951675,,
2020-07-26 21:02:30.618,,310.41356424306815,
2020-07-26 21:11:45.868,,,0.9994978603284216
2020-07-26 22:08:25.425,,310.3514613751055,
2020-07-26 22:09:13.905,9873.29859994469,,
2020-07-26 22:11:48.171,,,1.0003375220707482
2020-07-26 23:06:18.521,9915.263888488182,,
2020-07-26 23:06:22.253,,310.80265411213026,
2020-07-26 23:13:13.693,,,1.0001309855920386
2020-07-27 00:03:35.322,9925.751397476346,,
2020-07-27 00:08:56.287,,311.2702378400244,
2020-07-27 00:12:31.974,,,1.0001498639873452
2020-07-27 01:08:16.773,9992.413066324227,,
2020-07-27 01:08:56.080,,315.530392815068,
2020-07-27 01:12:28.394,,,1.0005044177174733
2020-07-27 02:08:30.266,10067.550401849683,,
2020-07-27 02:09:42.519,,323.5959608238002,
2020-07-27 02:12:17.148,,,0.9993631330362566
2020-07-27 03:02:25.120,10056.730691737199,,
2020-07-27 03:02:57.070,,324.22302075166095,
2020-07-27 03:12:12.431,,,1.0025386354610077
2020-07-27 04:08:09.367,10252.222611003795,,
2020-07-27 04:08:11.920,,327.07811882257243,
2020-07-27 04:12:08.385,,,0.9990887825001832
2020-07-27 05:02:21.258,10207.719491142338,,
2020-07-27 05:05:41.182,,323.00282386529847,
2020-07-27 05:12:20.758,,,1.0005400057552034
2020-07-27 06:02:45.285,,324.31172895947356,
2020-07-27 06:03:26.772,10299.87331569317,,
2020-07-27 06:12:38.132,,,1.0009218239389874
2020-07-27 07:07:48.645,10268.760204987771,,
2020-07-27 07:07:55.518,,327.08319550274337,
2020-07-27 07:11:31.981,,,1.0002505179090955
2020-07-27 08:04:00.073,10196.93978345031,,
2020-07-27 08:04:42.119,,322.82446409244636,
2020-07-27 08:12:29.737,,,0.9989970378925459
2020-07-27 09:09:02.667,10172.820140193382,,
2020-07-27 09:09:03.528,,322.2781446914522,
2020-07-27 09:12:58.312,,,1.000845021800933
2020-07-27 10:02:14.709,,324.51166203267474,
2020-07-27 10:02:31.518,10253.240266180059,,
2020-07-27 10:11:54.217,,,0.9992918014531189
2020-07-27 11:08:10.940,10268.605408409727,,
2020-07-27 11:09:35.613,,324.2264566259029,
2020-07-27 11:14:17.165,,,1.0016974609885727
2020-07-27 12:02:20.813,,324.9029606478828,
2020-07-27 12:02:24.082,10263.109743648263,,
2020-07-27 12:11:14.298,,,0.9997446859120599
2020-07-27 13:08:26.468,10279.665152392492,,
2020-07-27 13:08:29.380,,325.31501434908984,
2020-07-27 13:11:10.889,,,1.0003547016521444
2020-07-27 14:02:29.575,10345.26945321224,,
2020-07-27 14:02:55.290,,325.07745535309397,
2020-07-27 14:12:41.318,,,0.9991705318154128
2020-07-27 15:06:26.249,,318.05632966099944,
2020-07-27 15:07:08.634,10376.694859597445,,
2020-07-27 15:11:05.653,,,1.001282454700111
2020-07-27 16:04:05.206,,314.11513818480444,
2020-07-27 16:09:04.738,10305.376606154077,,
2020-07-27 16:11:32.140,,,0.9986610356449842
2020-07-27 17:06:22.195,,321.71122627250116,
2020-07-27 17:06:56.653,10887.765402313984,,
2020-07-27 17:13:22.471,,,1.0057750536834071
2020-07-27 18:01:50.432,10829.370116716518,,
2020-07-27 18:02:04.411,,322.3714991997699,
2020-07-27 18:12:07.715,,,1.0014412415092495
2020-07-27 19:02:21.753,10841.035237514623,,
2020-07-27 19:03:04.460,,323.0698018008014,
2020-07-27 19:11:55.028,,,1.0000437257178945
2020-07-27 20:02:20.105,10771.44153265047,,
2020-07-27 20:02:34.225,,324.07351843404166,
2020-07-27 20:12:01.987,,,1.0032264025991808
2020-07-27 21:07:49.441,10857.10655795825,,
2020-07-27 21:08:13.598,,323.26672203915075,
2020-07-27 21:12:23.305,,,1.000085964982943
2020-07-27 22:08:47.340,,323.9160296252019,
2020-07-27 22:09:32.205,11090.657848541307,,
2020-07-27 22:12:49.278,,,1.0011271122773764
2020-07-27 23:07:05.412,11194.992353398435,,
2020-07-27 23:08:14.950,,325.8932728039344,
2020-07-27 23:11:37.986,,,0.9949017433996471
2020-07-28 00:03:38.497,10962.258481207355,,
2020-07-28 00:04:18.276,,320.47619130968184,
2020-07-28 00:11:42.228,,,1.0093932738611089
2020-07-28 01:02:42.727,11132.987210023653,,
2020-07-28 01:03:57.924,,324.5599161451227,
2020-07-28 01:12:21.215,,,1.0031388659312162
2020-07-28 02:09:05.916,,324.0269875227859,
2020-07-28 02:09:36.656,11176.073913329818,,
2020-07-28 02:11:46.251,,,0.9987899458417856
2020-07-28 03:01:36.240,,319.0619870628418,
2020-07-28 03:02:15.334,11033.064067039188,,
2020-07-28 03:12:02.834,,,0.9949721626287757
2020-07-28 04:04:45.747,10963.198122136064,,
2020-07-28 04:07:40.306,,319.95315076717225,
2020-07-28 04:12:21.534,,,1.0042330949820488
2020-07-28 05:03:02.061,,320.07998396099737,
2020-07-28 05:04:52.187,11015.550446465326,,
2020-07-28 05:12:15.224,,,0.9993640240153846
2020-07-28 06:08:46.596,10917.417754181392,,
2020-07-28 06:09:27.831,,317.3506046379835,
2020-07-28 06:12:06.772,,,0.9999995178297832
2020-07-28 07:07:33.855,10926.678895462095,,
2020-07-28 07:09:01.678,,317.27919154003246,
2020-07-28 07:12:12.029,,,1.0023016097409079
2020-07-28 08:08:52.982,10876.947302880104,,
2020-07-28 08:09:32.631,,315.60329175704345,
2020-07-28 08:11:50.785,,,1.0002583439971957
2020-07-28 09:03:18.772,10748.166600122027,,
2020-07-28 09:04:04.046,,313.9004021074368,
2020-07-28 09:11:47.315,,,1.0015709187187969
2020-07-28 10:09:17.581,10758.944656957543,,
2020-07-28 10:10:11.788,,308.16028746751414,
2020-07-28 10:13:25.076,,,0.9952993163496603
2020-07-28 11:09:16.321,,312.71922139531773,
2020-07-28 11:09:27.725,10791.559419577086,,
2020-07-28 11:11:52.568,,,0.9990653783615895
2020-07-28 12:08:24.955,11013.993604442652,,
2020-07-28 12:08:25.649,,317.73189952754,
2020-07-28 12:13:42.678,,,1.0022200798160312
2020-07-28 13:02:20.462,10982.079361873404,,
2020-07-28 13:02:41.680,,315.97196429158083,
2020-07-28 13:13:40.910,,,0.9995233087189852
2020-07-28 14:10:14.239,10982.41515583543,,
2020-07-28 14:10:16.208,,315.4535342644258,
2020-07-28 14:13:52.292,,,1.002417518915477
2020-07-28 15:08:02.621,11135.905927032067,,
2020-07-28 15:08:54.162,,318.30453733617975,
2020-07-28 15:11:22.967,,,0.9977486919317832
2020-07-28 16:03:57.366,,320.54623191933075,
2020-07-28 16:04:04.776,11145.079024746932,,
2020-07-28 16:11:43.293,,,0.9973984946463363
2020-07-28 17:07:59.188,10951.440536826492,,
2020-07-28 17:08:14.358,,316.22876861255475,
2020-07-28 17:11:44.241,,,0.9979396810024945
2020-07-28 18:02:10.424,,316.60427270883804,
2020-07-28 18:04:39.596,10958.951919721929,,
2020-07-28 18:12:15.508,,,0.9988709973414327
2020-07-28 19:07:33.410,,316.3918971882298,
2020-07-28 19:07:50.318,10920.740339239577,,
2020-07-28 19:12:40.898,,,0.9984668562437513
2020-07-28 20:01:37.982,10983.600704448158,,
2020-07-28 20:02:06.988,,318.13342292752685,
2020-07-28 20:11:49.366,,,0.9999315608778132
2020-07-28 21:06:57.732,,319.66666893437235,
2020-07-28 21:07:56.692,10977.668043076652,,
2020-07-28 21:10:47.714,,,0.9989947094918715
2020-07-28 22:02:14.271,,317.59404884385424,
2020-07-28 22:02:31.500,10995.928832850825,,
2020-07-28 22:12:02.561,,,1.0000575116106925
2020-07-28 23:03:09.262,10935.054906821111,,
2020-07-28 23:03:09.666,,317.70911574025973,
2020-07-28 23:12:17.493,,,1.0000347112648078
2020-07-29 00:03:27.501,10904.916526918994,,
2020-07-29 00:09:00.650,,317.15890332584934,
2020-07-29 00:12:02.742,,,1.0012494718958276
2020-07-29 01:03:19.689,,314.11653409857803,
2020-07-29 01:03:33.179,10877.308716294556,,
2020-07-29 01:12:36.746,,,0.997519180863484
2020-07-29 02:04:50.797,,315.3054874414646,
2020-07-29 02:08:34.640,10887.60624160783,,
2020-07-29 02:11:00.351,,,0.9997396294672991
2020-07-29 03:01:33.527,,315.4014050960569,
2020-07-29 03:02:28.649,10912.261786038991,,
2020-07-29 03:12:25.316,,,1.0001501766156142
2020-07-29 04:04:57.513,,316.51719873663205,
2020-07-29 04:05:48.455,10977.592961186667,,
2020-07-29 04:11:38.209,,,0.9987902165195742
2020-07-29 05:02:28.038,,315.2894451160484,
2020-07-29 05:03:05.960,10936.938380989492,,
2020-07-29 05:12:33.174,,,0.998366927056921
2020-07-29 06:04:59.556,10949.643325436216,,
2020-07-29 06:05:03.297,,318.00347771627656,
2020-07-29 06:12:25.088,,,1.0004095619552942
2020-07-29 07:09:47.891,11048.905961681543,,
2020-07-29 07:09:49.979,,321.75677276470844,
2020-07-29 07:11:06.656,,,1.000717140635163
2020-07-29 08:07:22.419,11026.146453457332,,
2020-07-29 08:08:20.722,,321.2208862092674,
2020-07-29 08:10:53.342,,,0.9999475041305503
2020-07-29 09:09:59.158,,324.47290887630004,
2020-07-29 09:11:22.273,11138.498171413956,,
2020-07-29 09:13:52.013,,,1.0022318980311948
2020-07-29 10:10:00.883,11024.335741723567,,
